Ticket id,Interaction id,Ticket Summary,Interaction content,Type 1,Type 2,Type 3,Type 4
23011,64394,RE : null,"Dear customer, Thank you for contacting *****(PERSON). We hope you are doing well. I would be more than happy to assist you with your inquiry. Based on our understanding, your issue related to canceling a subscription. Unfortunately, we do not have the necessary permission to cancel subscriptions on behalf of our users, due to privacy concerns. I will provide you with the cancellation steps, but if you run into any issues while following them you will also find below what information we require from you to be able to investigate From your computer, access the official website: login to https://id7.cloud.Company.com/CAS/portal/login.html and go to Payment and purchases > Subscriptions/Password-free payments and touch Remove. Please note that if you access the website from your phone, you must enable desktop version for the Payment and purchases tab to show up. If the subscription disappears from your account, it indicates that it has been canceled successfully. Once canceled, no deduction will be made from your account from the following month onward. If you need further assistance, please provide us the following information, to investigate your account and provide more information around the subscription: 1. Your Company ID (Phone number include country code/ Email address): 2. Proof of transactions: a) If the payment was made with your Bank card: Copy of your bank statement showing the charges from *****(PERSON) SE and the last 4 digits of your bank card. b) If the payment was made with your PayPal: A screenshot of payment with transaction invoice number available c) If the payment was made with your Phone: The phone number get charged A screenshot of phone bill showing the charges from *****(PERSON) SE If you have any further questions, please feel free to reply to this email thread and we will be happy to walk you through your doubts. Thank you very much for your understanding. Sincerely, Alexandra *****(PERSON) ",Purchasing,Suggestion,Payment,Subscription cancellation
23008,64362,Re: RE : Uppsägning,"Den tis 16 aug. *****(PHONE) 13:05 skrev: Dear *****(PERSON), Please note that we were able to identify a Company ID associated to this email address you are writing us from. Therefore, please try to log in the online webportal to cancel your subscription using xxxxx@xxxx.com as your Company ID. If you access the online portal with your Phone, you should first activate the desktop version of the browser to be able to see the Payments & purchases tab, on the Account and security page. If after logging in there is no subscriptions shown on the Payments page, please provide us the following information, to investigate your account and provide more information around the subscription: Proof of transactions: a) If the payment was made with your Bank card: Copy of your bank statement showing the charges from *****(PERSON) SE and the last 4 digits of your bank card. b) If the payment was made with your PayPal: A screenshot of payment with transaction invoice number available ID starting with P*****(PHONE).. c) If the payment was made with your Phone: The phone number get charged A screenshot of phone bill showing the charges from *****(PERSON) SE If you have any further questions, please feel free to reply to this email thread and we will be happy to walk you through your doubts. Sincerely, Cristiana *****(PERSON) ",Purchasing,Suggestion,Payment,Subscription cancellation
23008,64381,RE : Uppsägning,"Dear *****(PERSON), Thank you for providing us with more information. I will forward the details to our internal team to see if they can find out under which account this subscription is active, so that you may cancel it. However, for our team to be able to identify the account connected to the transaction, we need the Invoice number ID starting with P*****(PHONE) if the payment was made by Paypal. If your payment was made by Bank card, we need the last 4 digits of your bank card associated to that specific subscription/transaction. Sincerely, Cristiana *****(PERSON) ",Purchasing,Suggestion,Payment,Subscription cancellation
23008,64397,Re: RE : Uppsägning,"P*****(PHONE) Den tors 1 sep. *****(PHONE) kl 15:46 skrev : Dear *****(PERSON), Thank you for providing us with more information. I will forward the details to our internal team to see if they can find out under which account this subscription is active, so that you may cancel it. However, for our team to be able to identify the account connected to the transaction, we need the Invoice number ID starting with P*****(PHONE) if the payment was made by Paypal. If your payment was made by Bank card, we need the last 4 digits of your bank card associated to that specific subscription/transaction. Sincerely, Cristiana *****(PERSON) ",Purchasing,Suggestion,Payment,Subscription cancellation
23008,64432,RE : Uppsägning,"Dear *****(PERSON), Thank you for your kind patience as we carefully gathered more information for your inquiry. I hope this email finds you well. Our team has confirmed that they issued the refund for transaction P*****(PHONE) made on 16/08/*****(PHONE) for 9 SEK, on the Company ID associated xxxxx@xxxx.com ( the account has 31.3GB/55GB and subscribed on 16/03/*****(PHONE)) . Please allow up to 14 working days for the amount to reach back to your account. After we refunded the transaction, the cloud subscription will automatically cancel, so you will not be further charged. In accordance with the EU law and the cloud user agreement, which is accepted by users before buying the subscription, customers are not entitled to a refund if their refund request is made after more than 14 days. Thank you for your understanding and kind cooperation. For further questions, please feel free to reply to this email thread and we will be happy to walk you through your doubts. Also, we would greatly appreciate your feedback regarding our email exchange, as we need your input to keep improving our service. Therefore, we invite you to fill in the survey that will soon arrive on the email address you used to contact us. Sincerely, Cristiana *****(PERSON) ",Purchasing,Suggestion,Payment,Subscription cancellation
23001,64347,Unknown,"I would like to terminate this contract immediately, thank you",Purchasing,Suggestion,Payment,Subscription cancellation
23001,64351,Abonnement kündigen,"Dear customer, thank you for choosing Company.We hope you are doing well.This email refers to your request, cancel the subscription.Don't worry, I understand your concern very well and I will do my best to offer you the best possible solution!Due to the data protection regulations, we are not allowed to delete accounts and subscriptions on behalf of our customers.However, you can unsubscribe at any time by taking the steps below: Via your Company cell phone: Settings> Accenter> Payment and purchases> Subscriptions and tap the service whose subscription you want to cancel.From your computer, go to the official website: Register at https://id7.cloud.company.com/cas/portal/portal/login.html and then you can go to payments and purchases> Subscriptions/password -free payments and typeRemove them.After the termination, nothing will be debited from your account from the next month.Further information on the deactivation of subscriptions can be found at the following link: https: //consumer.company.com/en/support/content/en-us***** (phone)/If you can use our phone via the browser of your phoneAccess online portal, please activate the desktop page first so that you can see the ""Payment and purchases"" window.If you need further support for your request for certain reasons, please send us the following information: 1. Your Company ID (telephone number with the country code/email address): 2. Your request: e.g. Company Cloud subscription/Circular Music Music Subscription/ Company Video subscription 3. Evidence of the transactions: a) If the payment is made with your bank card, copy of your account statement with the debit from Company SE and the last 4 digits of your bank card.b) If the payment is made with PayPal, a screenshot of the payment with specification of the invoice number of transaction c) If the payment is made with your telephone, the telephone number, which was loaded, a screenshot of the telephone bill, which shows the fees of Company SEto address us if we can help you further.With friendly greeting, ***** (per) customer service The Company SE is a society under Irish law based in ***** (loc), ***** (loc).Company SE is the provider of Company Mobile Services for Company and Honor device owners in ***** (LOC), ***** (LOC), ***** (LOC), ***** (LOC) and other countries.From: xxxxxx@xxxx.com Sent: Thursday 01 September ***** (Phone) 14:44 to: xxxxxx@xxxx.com Subject: I would like to cancel this contract immediately, thank you",Purchasing,Suggestion,Payment,Subscription cancellation
23000,64339,Cancel next payments,Hello! I'm not longer in need to pay more because I have an other mobile and don't need more space. Hope that there is no problem to cancel future payment. Thank you! *****(PERSON) Hämta Outlook for Android,Purchasing,Suggestion,Payment,Subscription cancellation
23000,64345,RE : Cancel next payments,"Dear *****(PERSON), Thank you for contacting *****(PERSON). We hope you’re doing well. This email is regarding your concern about cancelling your subscription without access to your Company device. I'll be more than happy to assist you further. In order to proceed further, would you please send us the following details: 1. You Company ID (Phone number include country code/ Email address): 2. Proof of last associated transactions: a) If the payment was made with your Bank card Copy of your bank statement showing the charges from *****(PERSON) SE and the last 4 digits of your bank card. b) If the payment was made with your PayPal a. A screenshot of payment with transaction invoice number available ID starting with P*****(PHONE).. c) If the payment was made with your Phone The phone number get charged A screenshot of phone bill showing the charges from *****(PERSON) SE After that we will contact our internal team and get back to you as soon as possible. Also, please note that if you don’t have a Company phone anymore, you can manage all your subscriptions on our online portal following these steps: Go to https://id7.cloud.Company.com/CAS/portal/login.html > Log in > Account Center > Payment and purchases > Subscriptions/Password-free payments and click Remove. If you will access our online portal through your phone's browser, please enable the desktop site, so you will be able to see the ""Payment and Purchases"" window. For further questions, please feel free to reply to this email thread and we will be happy to walk you through your doubts. Sincerely, Cristiana *****(PERSON) ",Purchasing,Suggestion,Payment,Subscription cancellation
22993,64313,Company Support issue submit,"Product: Cloud Requests: View, change or cancel subscription Contact Full Name: Dirk R. Kuhlmann Phone Number: +49 *****(PHONE) Contact Email Address: xxxxx@xxxx.com Company Id Account: xxxxx@xxxx.com Summary of the issue: I need a bill for this subscription (German Business Requirements) there is no App-NameCompany Cloud Zahlungsmethode Company Abonniert *****(PHONE)-02-05 05:59:41 Abonnementnummer H*****(PHONE)ED*****(PHONE) Home | News | Events | Products | Partners | Support Copyright Company SE",Purchasing,Suggestion,Invoice,Invoice related request
22993,64324,Rechnung brauchen,"Dear Mr. ***** (per), thank you for choosing Company.We hope you are doing well.I will write to you for the bills of you.You can find these bills quickly If you: go to settings> Accenter> Payments and purchases> Purchase history, tap the corresponding order and then request it on account.Fill out all the necessary fields.Confirm the information entered and click on √ in the upper right corner to send your request.You can request an invoice only 48 hours after payment.Company will issue a digital invoice within 48 hours.I thank you for your understanding and I wish you a nice day.Do not avoid addressing us in the future if we can help you further.With friendly greeting, ***** (per) customer service The Company SE is a society under Irish law based in ***** (loc), ***** (loc).Company SE is the provider of Company Mobile Services for Company and Honor device owners in ***** (LOC), ***** (LOC), ***** (LOC), ***** (LOC) and other countries.From: xxxxxx@xxxx.com Sent: thursday 01 September ***** (Phone) 13:32 to: xxxxxx@xxxx.com Subject: Company Support issue Submit Product: Cloud Requests: View, Change Or Cancel Subscription Contact Full Name: Dirk R. ***** (per) Phone Number: +49 ***** (Phone) Contact Email Address: xxxxxx@xxxx.com Company ID Account: xxxxxx@xxxx.com Summary of the Issue: I NeedA Bill for this Subscription (German Business Requirements) There is no app-NameCompany Cloud Subscribe to the payment method Company ***** (Phone) -02-05 05:59:41 Subscription number H ***** (Phone) Ed ***** (Phone) Home |News |Events |Products |Partners |Support Copyright Company SE",Purchasing,Suggestion,Invoice,Invoice related request
22991,64306,Unknown payment,Could you please tell me what this payment is for. Thank you.,Purchasing,Suggestion,Payment,Query deduction details
22991,64314,RE : Unknown payment,"Dear Customer, Thank you for contacting *****(PERSON). We hope you’re doing well. This email is regarding your concern about the unknown charges. I'll be more than happy to assist you with your inquiry, and I will do my absolute best to help. The charges you received are likely to be related to a Company service or subscription you have signed up for. Judging by the price, this is likely a Company Cloud Subscription. If you would like to cancel your subscription, please follow the guideline below: From your Company phone: Settings > Account center > Payment and purchases > Subscriptions and tap the service you wish to cancel the subscription for. From your computer, access the official website: login to https://id7.cloud.Company.com/CAS/portal/login.html and go to Payment and purchases > Subscriptions/Password-free payments and touch Remove. Please be aware that if you access the online portal with your Phone, you should first activate the desktop version of the browser. If the subscription disappears from your account, it indicates that it has been canceled successfully. Once canceled, no deduction will be made from your account from the following month onward. If you need further assistance, please provide us the following information, to investigate your account and provide more information around the subscription: 1. Your Company ID (Phone number include country code/ Email address) 2. Your request: e.g., Cancel Company Cloud subscription/ Cancel Company Music subscription/ Cancel Company video subscription. 3. Proof of transactions: a) If the payment was made with your Bank card: Copy of your bank statement showing the charges from *****(PERSON) SE and the last 4 digits of your bank card. b) If the payment was made with your PayPal: A screenshot of payment with transaction invoice number available. c) If the payment was made with your Phone: The phone number get charged. A screenshot of phone bill showing the charges from *****(PERSON) SE. If you have any further questions, please feel free to reply to this email thread and we will be happy to walk you through your doubts. We would greatly appreciate your feedback regarding our email exchange, as we need your input to keep improving our service. Therefore, we invite you to fill in the survey that will soon arrive on the email address you used to contact us. Sincerely, Ramon *****(PERSON) ",Purchasing,Suggestion,Payment,Subscription cancellation
22991,64506,Re: RE : Unknown payment,"Thank you for your response. I just wanted to make sure it wasn't a scam. I don't remember signing up for this, but if it's for more storage then it's very possible I did. Kind regards T Lord *****(PERSON), 1 Sep *****(PHONE), 12:35 , wrote: Dear Customer, Thank you for contacting *****(PERSON). We hope you’re doing well. This email is regarding your concern about the unknown charges. I'll be more than happy to assist you with your inquiry, and I will do my absolute best to help. The charges you received are likely to be related to a Company service or subscription you have signed up for. Judging by the price, this is likely a Company Cloud Subscription. If you would like to cancel your subscription, please follow the guideline below: From your Company phone: Settings > Account center > Payment and purchases > Subscriptions and tap the service you wish to cancel the subscription for. From your computer, access the official website: login to https://id7.cloud.Company.com/CAS/portal/login.html and go to Payment and purchases > Subscriptions/Password-free payments and touch Remove. Please be aware that if you access the online portal with your Phone, you should first activate the desktop version of the browser. If the subscription disappears from your account, it indicates that it has been canceled successfully. Once canceled, no deduction will be made from your account from the following month onward. If you need further assistance, please provide us the following information, to investigate your account and provide more information around the subscription: 1. Your Company ID (Phone number include country code/ Email address) 2. Your request: e.g., Cancel Company Cloud subscription/ Cancel Company Music subscription/ Cancel Company video subscription. 3. Proof of transactions: a) If the payment was made with your Bank card: Copy of your bank statement showing the charges from *****(PERSON) SE and the last 4 digits of your bank card. b) If the payment was made with your PayPal: A screenshot of payment with transaction invoice number available. c) If the payment was made with your Phone: The phone number get charged. A screenshot of phone bill showing the charges from *****(PERSON) SE. If you have any further questions, please feel free to reply to this email thread and we will be happy to walk you through your doubts. We would greatly appreciate your feedback regarding our email exchange, as we need your input to keep improving our service. Therefore, we invite you to fill in the survey that will soon arrive on the email address you used to contact us. Sincerely, Ramon *****(PERSON) ",Purchasing,Suggestion,Payment,Subscription cancellation
22991,64511,RE : Unknown payment,"Dear user, Thank you for clarifying your request. If there is anything else that we can assist you with please feel free to contact us again. Sincerely, Madalin *****(PERSON) ",Purchasing,Suggestion,Payment,Subscription cancellation
22990,64301,Kündigung ,"Dear Sir or Madam, I would like to cancel on the fastest possible date.Transaction number: 86x ***** (Phone) X ***** (Phone) last invoice number: P ***** (Phone) F1C ***** (Phone) I ask for a confirmation.Sincerely, ***** (per)",Purchasing,Suggestion,Payment,Subscription cancellation
22990,64305,Abo Kündigung,"Dear Ms. ***** (per), thank you for choosing Company.We hope you are doing well.This email refers to your request, cancel the subscription.Don't worry, I understand your concern very well and I will do my best to offer you the best possible solution!Due to the data protection regulations, we are not allowed to delete accounts and subscriptions on behalf of our customers.However, you can unsubscribe at any time by taking the steps below: Via your Company cell phone: Settings> Accenter> Payment and purchases> Subscriptions and tap the service whose subscription you want to cancel.From your computer, go to the official website: Register at https://id7.cloud.company.com/cas/portal/portal/login.html and then you can go to payments and purchases> Subscriptions/password -free payments and typeRemove them.After the termination, nothing will be debited from your account from the next month.Further information on the deactivation of subscriptions can be found at the following link: https: //consumer.company.com/en/support/content/en-us***** (phone)/If you can use our phone via the browser of your phoneAccess online portal, please activate the desktop page first so that you can see the ""Payment and purchases"" window.If you need further support for your request for certain reasons, please send us the following information: 1. Your Company ID (telephone number with the country code/email address): 2. Your request: e.g. Company Cloud subscription/Circular Music Music Subscription/ Company Video subscription 3. Evidence of the transactions: a) If the payment is made with your bank card, copy of your account statement with the debit from Company SE and the last 4 digits of your bank card.b) If the payment is made with PayPal, a screenshot of the payment with specification of the invoice number of transaction c) If the payment is made with your telephone, the telephone number, which was loaded, a screenshot of the telephone bill, which shows the fees of Company SEto address us if we can help you further.With friendly greeting, ***** (per) customer service The Company SE is a society under Irish law based in ***** (loc), ***** (loc).Company SE is the provider of Company Mobile Services for Company and Honor device owners in ***** (LOC), ***** (LOC), ***** (LOC), ***** (LOC) and other countries.From: xxxxxx@xxxx.com Sent: Thursday 01 September ***** (Phone) 13:10 to: xxxxx@xxxx.com Subject: Termination Dear Sir or Madam, I would like to cancel the fastest possible date.Transaction number: 86x ***** (Phone) X ***** (Phone) last invoice number: P ***** (Phone) F1C ***** (Phone) I ask for a confirmation.Sincerely, Patricia ***** (per)",Purchasing,Suggestion,Payment,Subscription cancellation
22985,64262,Fw: RE : Company Support issue submit,"----- Mensaje reenviado ----- De: ""xxxxx@xxxx.com"" Para: ""xxxxx@xxxx.com"" Enviado: martes, 30 de agosto de *****(PHONE), 17:04:12 CEST Asunto: Fw: RE : *****(PER) Support issue submit Rimando tutti gli screen perché è partita la email nel treno e ne mancano. ----- Mensaje reenviado ----- De: ""xxxxx@xxxx.com"" Para: ""xxxxx@xxxx.com"" Enviado: martes, 30 de agosto de *****(PHONE), 15:17:27 CEST Asunto: Re: RE : *****(PER) Support issue submit Buongiorno gentili Si. gri Mi sono appena accorta che nella lista di accrediti per fatture a me adebbitate da voi per errore ne manca una. Rimando tutti gli screenshot per il controllo. Inoltre mi dice la mia banca che per il ritorno di questi soldi alla Postepay basta un giorno lavorativo. Avendo già voi accertato l'errore e deciso di ritornarmi i miei soldi, perché li trattenete nel vostro conto 14 giorni lavorativi? In base a quale diritto? Grazie, attendo, rimando gli allegati. Distinti *****(PER) , Buongiorno gentili Si. gri Mi sono appena accorta che nella lista di accrediti per fatture a me adebbitate da voi per errore ne manca una. Rimando tutti gli screenshot per il controllo. Inoltre mi dice la mia banca che per il ritorno di questi soldi alla Postepay basta un giorno lavorativo. Avendo già voi accertato l'errore e deciso di ritornarmi i miei soldi, perché li trattenete nel vostro conto 14 giorni lavorativi? In base a quale diritto? Grazie, attendo, rimando gli allegati. Distinti *****(PER) En lunes, 29 de agosto de *****(PHONE), 16:06:17 CEST, escribió: *****(PER) Abbiamo esaminato e valutato attentamente questo caso e abbiamo stabilito che la vostra carta bancaria **** *****(PHONE)- POSTEPAY è stata probabilmente compromessa. Un conto ha utilizzato la sua carta bancaria per pagare alcune transazioni. Pertanto, vi invitiamo caldamente a contattare il vostro conto corrente per congelare/cambiare la vostra carta bancaria al fine di evitare transazioni future. Pertanto, in conformità con l'Accordo per gli utenti di Company ID, gli account che hanno utilizzato la carta bancaria per pagare sono stati sospesi in modo permanente al fine di evitare ulteriori accessi non autorizzati agli stessi. Abbiamo congelato il conto Company ID allo scopo, tra l'altro, di Vorrei anche gentilmente informarla che abbiamo rimborsato tutte le transazioni. Dovrebbe ricevere il denaro entro 14 giorni lavorativi. Di seguito sono riportate le informazioni sulle transazioni: Numero d'ordine esterno/Numero d'ordine Company /Importo MGS888P74KHXZP52 Ad*****(PHONE)EF27B99 0,76 JBX692LKMXBR8HG2 Ad*****(PHONE)FD*****(PHONE) 15,20 PDRKGXJL88HBFF32 Ad*****(PHONE)D1AD*****(PHONE) 15. 20 B8XLPZMMDX65Q4C2 Ad*****(PHONE)D4BA8C99 15.20 FNLKCBHL88HBFF32 Ad*****(PHONE)D9A46A99 15. 20 GR4LM34HPBZ89VB2 Ad*****(PHONE)BC*****(PHONE) 15,20 SMVJC95Z2NQPB2 Ad*****(PHONE)CC5EE599 15,20 KTJTKVWLJN3JBFG2 Ad*****(PHONE)E6C599 2,29 Ci scusiamo per i disagi che questo processo può causare. In caso di ulteriori domande, non esiti a contattarci rispondendo a questa e-mail. Inoltre, apprezzeremmo molto il vostro feedback in merito al nostro scambio di e-mail, poiché abbiamo bisogno del vostro contributo per continuare a migliorare il nostro servizio. Pertanto, vi invitiamo a compilare il sondaggio che presto arriverà all'indirizzo e-mail che avete utilizzato per contattarci. Cordiali saluti, Il tuo team ad Company *****(PER) SE è una società costituita secondo le leggi irlandesi con sede a *****(LOC), *****(LOC).*****(PER) SE è il fornitore di servizi mobili Company per i proprietari di dispositivi Company e Honor in *****(LOC), *****(LOC), *****(LOC), *****(LOC) e altri paesi. From : xxxxx@xxxx.com Sent : Monday 29 August *****(PHONE) 14:23 To : xxxxx@xxxx.com Subject : Re: RE : *****(PER) Support issue submit Nella mia banca risultate solo voi connessi alla mia carta di credito. Dunque??? Bisogna denunciarvi o sapete procedere alla risoluzione del problema? Sto tornando da un viaggio. Appena approdo a casa procedo. Vedete voi Distinti saluti *****(PER) En lunes, 29 de agosto de *****(PHONE), 13:34:07 CEST, escribió: *****(PER), Per caso ha un membro familiare che ha accesso alla sua carta bancaria e vive in *****(LOC)? Abbiamo trovato il conto che ha la sua carta bancaria, il conto è austriaco, non ha nessun pagamento strano, tranne che ha la sua carta bancaria collegata all'account. Il conto è collegato con il numero di telefono: *****(PHONE)****60. Le transazioni sono per il gioco 'Knight Of Cursed Land. Nel caso non riconoscesse il numero in causa ci contatti immediatamente. Ci scusiamo per i disagi che questo processo può causare. In caso di ulteriori domande, non esiti a contattarci rispondendo a questa e-mail. Cordiali saluti, *****(PER) Il tuo team ad Company *****(PER) SE è una società costituita secondo le leggi irlandesi con sede a *****(LOC), *****(LOC).*****(PER) SE è il fornitore di servizi mobili Company per i proprietari di dispositivi Company e Honor in *****(LOC), *****(LOC), *****(LOC), *****(LOC) e altri paesi. From : xxxxx@xxxx.com Sent : Monday 29 August *****(PHONE) 12:33 To : xxxxx@xxxx.com Subject : Re: RE : *****(PER) Support issue submit Buongiorno Quale aggiornamenti? La sua collega mi disse di mandare gli ultimi numeri della carta e le quantità sottratte. Se non ricevo risposta entro un ora vi denuncio alla polizia postale per furto. Distinti saluti *****(PER) En lunes, 29 de agosto de *****(PHONE), 11:16:18 CEST, escribió: Gentile cliente, Grazie per averci contattato. Abbiamo ricevuto la tua richiesta di supporto. Uno dei nostri esperti ti contatterà al più presto, ti contatteremo tramite l'email di contatto che hai fornito non appena riceveremo aggiornamenti. Se hai altre domande, non esitare a contattarci. Cordiali saluti, *****(PER) Il tuo team ad Company *****(PER) SE è una società costituita secondo le leggi irlandesi con sede a *****(LOC), *****(LOC).*****(PER) SE è il fornitore di servizi mobili Company per i proprietari di dispositivi Company e Honor in *****(LOC), *****(LOC), *****(LOC), *****(LOC) e altri paesi. From : xxxxx@xxxx.com Sent : Monday 29 August *****(PHONE) 11:01 To : xxxxx@xxxx.com Subject : Re: RE : *****(PER) Support issue submit Buongiorno Allego le operazioni anche quelle non contabilizzate perché la mia banca dice che potete fermarle subito e tornare i soldi. Importante fermare questi addebiti che come vedete sono di quantità diverse e come io ho già fatto vedere nella precedente email non ho nessun tipo di abbonamento dunque qualcuno sta hackerando la mia tessera, e prelevando tutto dalla mia tessera. La tessera finisce in *****(PHONE), in allegato le cifre addebitate. Attendo un urgente riscontro. Cordiali saluti *****(PER) Valencia En sábado, 27 de agosto de *****(PHONE), 14:42:27 CEST, escribió: *****(PER), Grazie per aver fornito queste informazioni. Attenderemo anche la prova d'acquisto per poter procedere con l'indagine. Non si preoccupi, faremo del nostro meglio per aiutarla. Per ulteriori domande, non esiti a rispondere a questa e-mail e saremo lieti di aiutarla a risolvere i suoi dubbi. Cordiali saluti, *****(PER) ",Purchasing,Problem/Fault,Payment issue,Risk Control
